,name,link,status,adress,square,coords,longitude,latitude,Класс:,rating
735,[' БЦ Европа'],https://www.arendator.ru/objects/9467-evropa-4/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Новослободская улица 24 стр.1']",3463.0,"[55.7828603, 37.5982927]",37.5982927,55.7828603,A,50.0
736,[' Офисное здание на Николоямской набережной'],https://www.arendator.ru/objects/8844-na_nikoloyamskoj_naberezhnoj-1/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Николоямская набережная 50 стр1']",628.0,"[55.7469372, 37.662147]",37.662147,55.7469372,B+,50.0
737,[' БЦ Уланский'],https://www.arendator.ru/objects/9317-ulanskij/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Уланский переулок 4 стр.1']",7200.0,"[55.7671783, 37.6375355]",37.6375355,55.7671783,B,50.0
738,[' БЦ Дегтярный Плейс'],https://www.arendator.ru/objects/8916-degtyarnyj_plejs/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Дегтярный переулок 4 стр.1']",3000.0,"[55.768253, 37.6029389]",37.6029389,55.768253,A,50.0
739,[' БЦ Riga Land (Рига Ленд)'],https://www.arendator.ru/objects/49901-riga_land_riga_lend/,torg_office_cntr,"['г. Москва, Новорижское шоссеБ 26-й  с6']",220000.0,"[55.7826135, 37.2365862]",37.2365862,55.7826135,,50.0
740,[' Особняк Малая Андроньевская 15'],https://www.arendator.ru/objects/8630-malaya_andronevskaya_15/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Андроньевская М. улица 15']",1204.0,"[55.743072, 37.674283]",37.674283,55.743072,,50.0
741,[' Офисно-складской комплекс БЦ на Семеновской'],https://www.arendator.ru/objects/15224-bc_na_semenovskoj/,torg_office_cntr,"['г. Москва, ВАО, Преображенское, Семеновская М. улица 9']",33000.0,"[55.78478, 37.7090437]",37.7090437,55.78478,B,50.0
742,[' БЦ Etmia II'],https://www.arendator.ru/objects/22429-etmia_ii/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Щепкина улица 31-33']",13205.0,"[55.77914699999999, 37.6285509]",37.6285509,55.77914699999999,A,50.0
743,[' Офисное здание на Пятом Монетчиковском'],https://www.arendator.ru/objects/7163-na_pyatom_monetchikovskom/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Монетчиковский 5-й переулок 18/7 стр.5']",817.0,"[55.7322281, 37.6303706]",37.6303706,55.7322281,A,50.0
744,[' БЦ На Барабанном'],https://www.arendator.ru/objects/9371-na_barabannom-1/,torg_office_cntr,"['г. Москва, ВАО, Соколиная гора, Барабанный переулок 4 стр.1']",3569.0,"[55.78357099999999, 37.708564]",37.708564,55.78357099999999,B,50.0
745,[' Коворкинг Deworkacy Известия (Деворкэси Известия)'],https://www.arendator.ru/objects/32790-deworkacy_izvestiya_devorkesi_izvestiya/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Тверская улица 18/1']",,"[55.7660916, 37.60422459999999]",37.60422459999999,55.7660916,,50.0
746,[' БЦ Византий'],https://www.arendator.ru/objects/9171-vizantij/,torg_office_cntr,"['г. Москва, СВАО, Марьина роща, Трифоновская улица 57 стр.3']",10000.0,"[55.789914, 37.6313009]",37.6313009,55.789914,B,50.0
747,[' Бизнес-парк Химки'],https://www.arendator.ru/objects/9158-himki/,torg_office_cntr,"['г. Химки (Московская обл), Ленинградская улица 39с5']",130000.0,"[55.8857765, 37.4408624]",37.4408624,55.8857765,A,50.0
748,[' Особняк Земляной вал 68/18'],https://www.arendator.ru/objects/48985-zemlyanoj_val_6818/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Земляной Вал улица 68/18с1']",692.0,"[55.744948, 37.65411599999999]",37.65411599999999,55.744948,,50.0
749,[' Коворкинг Space-U (Спейс Ю)'],https://www.arendator.ru/objects/32903-space-u_spejs_yu/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Садовническая улица 42с6']",,"[55.7448409, 37.6367301]",37.6367301,55.7448409,,50.0
750,[' БЦ Бахрушин хаус'],https://www.arendator.ru/objects/9503-bahrushin_haus/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Бахрушина улица 32 стр.1']",5199.0,"[55.732006, 37.637107]",37.637107,55.732006,A,50.0
751,[' БЦ Атриум'],https://www.arendator.ru/objects/30347-atrium-7/,torg_office_cntr,"['г. Мытищи (Мытищинский р-н, Московская обл), Колпакова улица 24а']",11000.0,"[55.9179068, 37.7325837]",37.7325837,55.9179068,A,50.0
752,[' Офисно-складской комплекс на Дорогобужской'],https://www.arendator.ru/objects/18620-na_dorogobuzhskoj/,torg_office_cntr,"['г. Москва, ЗАО, Можайский, Дорогобужская улица 14']",45000.0,"[55.71248079999999, 37.4205575]",37.4205575,55.71248079999999,B,50.0
753,[' Коворкинг Time To Study (Тайм ту стади)'],https://www.arendator.ru/objects/32868-time_to_study_tajm_tu_stadi/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Коптельский 1-й переулок 10с1']",,"[55.7734454, 37.6382993]",37.6382993,55.7734454,,50.0
754,[' БЦ DM Tower (ДМ Тауэр)'],https://www.arendator.ru/objects/34951-dm_tower_dm_tauer/,torg_office_cntr,"['г. Москва, ЮАО, Донской, Варшавское шоссе 9с7']",41319.0,"[55.699594, 37.6256351]",37.6256351,55.699594,A,50.0
755,[' БЦ W Plaza - 2'],https://www.arendator.ru/objects/8734-w_plaza_-_2/,torg_office_cntr,"['г. Москва, ЮАО, Донской, Варшавское шоссе 1 стр.6']",23000.0,"[55.673651, 37.6286493]",37.6286493,55.673651,B+,50.0
756,[' БЦ на Усачева 62к1'],https://www.arendator.ru/objects/7201-na_usacheva_62k1/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Усачева улица 62 корп.1']",10000.0,"[55.724875, 37.561883]",37.561883,55.724875,A,50.0
757,[' БЦ Vereyskaya Plaza 3'],https://www.arendator.ru/objects/9245-vereyskaya_plaza_3/,torg_office_cntr,"['г. Москва, ЗАО, Можайский, Верейская улица 29 стр.134']",109000.0,"[55.70946799999999, 37.442295]",37.442295,55.70946799999999,B+,50.0
758,[' БЦ Полянка 44'],https://www.arendator.ru/objects/9409-polyanka_44-1/,torg_office_cntr,"['г. Москва, Спасоналивковский 2-ой  6']",32900.0,"[55.73226589999999, 37.6184617]",37.6184617,55.73226589999999,B+,50.0
759,[' Офисное здание на Макаренко 3'],https://www.arendator.ru/objects/7354-na_makarenko_3/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Макаренко улица 3']",2000.0,"[55.761477, 37.6469421]",37.6469421,55.761477,B+,50.0
760,[' БЦ Экоофис'],https://www.arendator.ru/objects/9301-ekoofis/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Тверская улица 9 стр.7']",5660.0,"[55.75931199999999, 37.6103769]",37.6103769,55.75931199999999,A,50.0
761,[' Офисное здание на Ленинградском 7'],https://www.arendator.ru/objects/7470-na_leningradskom_7/,torg_office_cntr,"['г. Москва, САО, Сокол, Ленинградский проспект 7']",8522.0,"[55.80530299999999, 37.51129299999999]",37.51129299999999,55.80530299999999,B,50.0
762,[' БЦ Летниковская 10/2'],https://www.arendator.ru/objects/8810-letnikovskaya_102/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Летниковская улица 10 стр.2']",11514.0,"[55.7255271, 37.64527570000001]",37.64527570000001,55.7255271,B,50.0
763,[' БЦ Смоленский пассаж'],https://www.arendator.ru/objects/9285-smolenskij_passazh-2/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Смоленская площадь 3']",64000.0,"[55.7474723, 37.5811855]",37.5811855,55.7474723,A,50.0
764,[' Особняк Звонарский пер.7 стр.2'],https://www.arendator.ru/objects/35195-zvonarskij_per7_str2/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Звонарский переулок 7 стр.2']",635.0,"[55.7646169, 37.6224211]",37.6224211,55.7646169,,50.0
765,[' Офисное здание на Трубниковском 30Ас2'],https://www.arendator.ru/objects/7187-na_trubnikovskom_30as2/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Трубниковский переулок 30 А  стр.2']",842.0,"[55.755301, 37.5879739]",37.5879739,55.755301,B,50.0
766,[' Офисное здание Воздвиженка 7/6'],https://www.arendator.ru/objects/7351-vozdvizhenka_76/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Воздвиженка улица 7/6 стр.1']",1500.0,"[55.752401, 37.6053799]",37.6053799,55.752401,B+,50.0
767,[' Технопарк Физтехпарк'],https://www.arendator.ru/objects/32479-fiztehpark/,torg_office_cntr,"['г. Москва, СВАО, Северный, Долгопрудненское шоссе 3']",30083.0,"[55.9215982, 37.5348133]",37.5348133,55.9215982,,50.0
768,[' Офисное здание на 1-м Грайвороновском'],https://www.arendator.ru/objects/8467-na_1-m_grajvoronovskom/,torg_office_cntr,"['г. Москва, ЮВАО, Текстильщики, Грайвороновский 1-й проезд 4Б 4']",1200.0,"[55.719747, 37.729051]",37.729051,55.719747,C,50.0
769,[' Офисное здание на Кадашевской набережной'],https://www.arendator.ru/objects/7200-na_kadashevskoj_naberezhnoj/,torg_office_cntr,"['г. Москва, ЦАО, Якиманка, Кадашевская набережная 30 стр.1Б2']",6766.0,"[55.7451272, 37.622303]",37.622303,55.7451272,A,50.0
770,[' БЦ Wall Street'],https://www.arendator.ru/objects/8891-wall_street/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Валовая улица 35']",31100.0,"[55.72945199999999, 37.6260084]",37.6260084,55.72945199999999,A,50.0
771,[' БЦ Покровка 47'],https://www.arendator.ru/objects/8898-pokrovka_47/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Покровка улица 47']",9500.0,"[55.763611, 37.6540269]",37.6540269,55.763611,A,50.0
772,[' БЦ Barklay Plaza'],https://www.arendator.ru/objects/9096-barklay_plaza/,torg_office_cntr,"['г. Москва, ЗАО, Филевский парк, Барклая улица 6 стр.5']",16000.0,"[55.7391279, 37.5082049]",37.5082049,55.7391279,B+,50.0
773,[' БЦ Каланчевская Плаза'],https://www.arendator.ru/objects/9511-kalanchevskaya_plaza/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Каланчевская улица 16 стр.1']",20000.0,"[55.777511, 37.649538]",37.649538,55.777511,B+,50.0
774,[' БЦ Мясницкая Plaza'],https://www.arendator.ru/objects/9248-myasnickaya_plaza/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Мясницкая улица 48']",5164.0,"[55.7689185, 37.6456347]",37.6456347,55.7689185,A,50.0
775,[' БЦ Lomonosovskaya Plaza'],https://www.arendator.ru/objects/9078-lomonosovskaya_plaza/,torg_office_cntr,"['г. Москва, ЗАО, Раменки, Ломоносовский проспект 43 корп.2']",4500.0,"[55.7084866, 37.5072143]",37.5072143,55.7084866,B+,50.0
776,[' БЦ Мосэнка Плаза 1'],https://www.arendator.ru/objects/7363-mosenka_plaza_1/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Самотечный 3-й переулок 3']",1416.0,"[55.77818, 37.61614000000001]",37.61614000000001,55.77818,A,50.0
777,[' БЦ Морозов'],https://www.arendator.ru/objects/8889-morozov/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Тимура Фрунзе улица 11 кор.2']",59148.0,"[55.7337444, 37.5894276]",37.5894276,55.7337444,A,50.0
778,[' БЦ на Тверской 24/2'],https://www.arendator.ru/objects/7332-na_tverskoj_242/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Тверская улица 24/2']",1000.0,"[55.7681056, 37.5999038]",37.5999038,55.7681056,A,50.0
779,[' Офисное здание Плеханова 17'],https://www.arendator.ru/objects/8424-plehanova_17/,torg_office_cntr,"['г. Москва, ВАО, Перово, Плеханова улица 17']",4547.0,"[55.748955, 37.7637068]",37.7637068,55.748955,C,50.0
780,[' Торгово-офисный центр на Маршала Жукова 30'],https://www.arendator.ru/objects/7502-na_marshala_zhukova_30/,torg_office_cntr,"['г. Москва, СЗАО, Хорошево-Мневники, Маршала Жукова проспект 30']",2700.0,"[55.77639660000001, 37.47464300000001]",37.47464300000001,55.77639660000001,B,50.0
781,[' Офисное здание Офисы на Лесной'],https://www.arendator.ru/objects/7167-ofisy_na_lesnoj/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Лесная улица 43']",10000.0,"[55.7804608, 37.5910057]",37.5910057,55.7804608,B,50.0
782,[' БЦ Гнездниковский 7'],https://www.arendator.ru/objects/35153-gnezdnikovskij_7/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Гнездниковский Б. переулок 7']",6800.0,"[55.763563, 37.605257]",37.605257,55.763563,B+,50.0
783,[' Бизнес-парк К2'],https://www.arendator.ru/objects/32733-k2/,torg_office_cntr,"['п. Коммунарка (НАО, Сосенское, г. Москва), Калужское  14с3']",20000.0,"[55.56494, 37.443344]",37.443344,55.56494,A,50.0
784,[' БЦ Заря'],https://www.arendator.ru/objects/8858-zarya-1/,torg_office_cntr,"['г. Москва, СВАО, Марфино, Гостиничная улица 3']",4600.0,"[55.8426967, 37.579772]",37.579772,55.8426967,B,50.0
785,[' БЦ Авиньон'],https://www.arendator.ru/objects/8981-avinon/,torg_office_cntr,"['г. Москва, ЮАО, Чертаново Северное, Чертаново Северное микрорайон 1А корп.1']",300000.0,"[55.6376315, 37.6001004]",37.6001004,55.6376315,B+,50.0
786,[' Офисное здание на Яузской 5'],https://www.arendator.ru/objects/7295-na_yauzskoj_5/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Яузская улица 5']",4000.0,"[55.7495669, 37.6450326]",37.6450326,55.7495669,A,50.0
787,[' Офисное здание Особняк на Маяковской'],https://www.arendator.ru/objects/8113-osobnyak_na_mayakovskoj/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Долгоруковская улица 19 3']",410.0,"[55.775028, 37.60338050000001]",37.60338050000001,55.775028,B,50.0
788,[' Офисное здание на Садовнической 3'],https://www.arendator.ru/objects/8224-na_sadovnicheskoj_3/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Садовническая улица 3']",4525.0,"[55.74804959999999, 37.6267501]",37.6267501,55.74804959999999,B+,50.0
789,[' БЦ Декарт'],https://www.arendator.ru/objects/32153-dekart-1/,torg_office_cntr,"['г. Москва, ЮАО, Нагатинский затон, Андропова проспект 18к9']",31500.0,"[55.6906469, 37.6657777]",37.6657777,55.6906469,B+,50.0
790,[' Офисно-жилой комплекс Лихоборские Бугры 6'],https://www.arendator.ru/objects/7925-lihoborskie_bugry_6/,torg_office_cntr,"['г. Москва, САО, Коптево, Лихоборские Бугры улица 6']",1000.0,"[55.8425363, 37.5477921]",37.5477921,55.8425363,B,50.0
791,[' БЦ Хамелеон'],https://www.arendator.ru/objects/49907-hameleon-2/,torg_office_cntr,"['г. Москва, ЮВАО, Рязанский, Рязанский проспект 10с18']",18704.0,"[55.725219, 37.760088]",37.760088,55.725219,B+,50.0
792,[' БЦ Мосфинанс'],https://www.arendator.ru/objects/8907-mosfinans/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Павловская улица 6']",7676.0,"[55.7195547, 37.6265838]",37.6265838,55.7195547,B,50.0
793,[' БЦ Белые Сады'],https://www.arendator.ru/objects/8862-belye_sady/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Лесная улица 7/9']",103245.0,"[55.7785847, 37.5877112]",37.5877112,55.7785847,A,50.0
794,[' БЦ Мытная 21'],https://www.arendator.ru/objects/8929-mytnaya_21/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Мытная улица 21']",2918.0,"[55.717696, 37.619999]",37.619999,55.717696,B,50.0
795,[' БЦ Парк Победы'],https://www.arendator.ru/objects/15303-park_pobedy/,torg_office_cntr,"['г. Москва, ЗАО, Филевский парк, Василисы Кожиной улица 1']",136500.0,"[55.73748, 37.5052498]",37.5052498,55.73748,B+,50.0
796,[' Коворкинг Делай вещь'],https://www.arendator.ru/objects/32791-delaj_vecsh/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, 1905 года улица 7с1']",,"[55.76638860000001, 37.5604356]",37.5604356,55.76638860000001,,50.0
797,[' Офисное здание Кутузовский проезд 36Б'],https://www.arendator.ru/objects/8425-kutuzovskij_proezd_36b/,torg_office_cntr,"['г. Москва, ЗАО, Дорогомилово, Кутузовский проезд 36Б']",8700.0,"[55.74230799999999, 37.5223169]",37.5223169,55.74230799999999,B,50.0
798,[' БЦ Бригантина-Холл'],https://www.arendator.ru/objects/9201-brigantina-holl/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Новолесная улица 2']",11000.0,"[55.781693, 37.5924539]",37.5924539,55.781693,A,50.0
799,[' БЦ Прогресс Плаза'],https://www.arendator.ru/objects/8584-progress_plaza/,torg_office_cntr,"['г. Москва, ЮВАО, Южнопортовый, Шарикоподшипниковская улица 1']",10700.0,"[55.7228433, 37.6657001]",37.6657001,55.7228433,A,50.0
800,[' БЦ Avion (Авион)'],https://www.arendator.ru/objects/9011-avion_avion/,torg_office_cntr,"['г. Москва, САО, Хорошевский, Ленинградский проспект 47с3']",18400.0,"[55.7993207, 37.5328082]",37.5328082,55.7993207,B+,50.0
801,[' Особняк Трёхпрудный переулок 9'],https://www.arendator.ru/objects/8435-trhprudnyj_pereulok_9/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Трехпрудный переулок 9']",308.0,"[55.7649675, 37.5965696]",37.5965696,55.7649675,,50.0
802,[' БЦ Воздвиженка Центр (Военторг)'],https://www.arendator.ru/objects/9107-vozdvizhenka_centr_voentorg/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Воздвиженка улица 10']",66700.0,"[55.7531784, 37.6062814]",37.6062814,55.7531784,A,50.0
803,[' Торгово-офисный центр Проспект'],https://www.arendator.ru/objects/49698-prospekt-4/,torg_office_cntr,"['г. Химки (Московская обл), Юбилейный проспект 1']",36000.0,"[55.8860172, 37.4253635]",37.4253635,55.8860172,,50.0
804,[' Коворкинг Mastercity'],https://www.arendator.ru/objects/32881-mastercity/,torg_office_cntr,"['г. Москва, СВАО, Отрадное, Алтуфьевское шоссе 1']",,"[55.8485963, 37.5821533]",37.5821533,55.8485963,,50.0
805,[' Офисное здание Марьина Роща'],https://www.arendator.ru/objects/8397-marina_rocsha-1/,torg_office_cntr,"['г. Москва, Марьиной Рощи 12-й проезд 8']",,"[55.80485900000001, 37.6190038]",37.6190038,55.80485900000001,B+,50.0
806,[' Особняк Покровский бульвар 3 стр.1Б'],https://www.arendator.ru/objects/7242-pokrovskij_bulvar_3_str1b/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Покровский бульвар 3 стр.1Б']",1900.0,"[55.7569752, 37.64913749999999]",37.64913749999999,55.7569752,,50.0
807,[' БЦ Калейдоскоп'],https://www.arendator.ru/objects/9117-kalejdoskop-1/,torg_office_cntr,"['г. Москва, ЮАО, Нагатино-Садовники, Хлебозаводский проезд 7 стр.9']",11392.0,"[55.6700945, 37.6327336]",37.6327336,55.6700945,B,50.0
808,[' БЦ Красная Пресня 22'],https://www.arendator.ru/objects/7317-krasnaya_presnya_22/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Красная Пресня улица 22']",6000.0,"[55.7622346, 37.5701052]",37.5701052,55.7622346,B+,50.0
809,[' БЦ Glass House'],https://www.arendator.ru/objects/9347-glass_house/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Люсиновская улица 36 стр.1']",12865.0,"[55.723264, 37.621376]",37.621376,55.723264,B,50.0
810,[' БЦ Технопарк «Россолимо»'],https://www.arendator.ru/objects/32539-tehnopark_laquorossolimoraquo/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Россолимо улица 1Б 2Б 3Б 4Б 5']",15711.0,"[55.73686110000001, 37.5847904]",37.5847904,55.73686110000001,B,50.0
811,[' БЦ На Газетном'],https://www.arendator.ru/objects/9167-na_gazetnom/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Газетный переулок 17']",1800.0,"[55.7588155, 37.6102001]",37.6102001,55.7588155,A,50.0
812,[' БЦ Safa'],https://www.arendator.ru/objects/9463-safa/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Новослободская улица 3']",6500.0,"[55.7791606, 37.6006015]",37.6006015,55.7791606,B+,50.0
813,[' Офисное здание на Николоямской набережной'],https://www.arendator.ru/objects/8759-na_nikoloyamskoj_naberezhnoj/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Николоямская набережная 49 корп.1']",1850.0,"[55.7473768, 37.6647368]",37.6647368,55.7473768,B,50.0
814,[' Торгово-офисный центр Китай Город'],https://www.arendator.ru/objects/9063-kitaj_gorod-1/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Лубянский проезд 27/1 стр.1']",24000.0,"[55.7540643, 37.6353774]",37.6353774,55.7540643,B,50.0
815,[' БЦ Косинская Плаза'],https://www.arendator.ru/objects/9367-kosinskaya_plaza-1/,torg_office_cntr,"['г. Москва, ВАО, Вешняки, Косинская улица 9 стр.21']",111700.0,"[55.71563, 37.834915]",37.834915,55.71563,B+,50.0
816,[' БЦ Бизнес-центр на Рязанском проспекте'],https://www.arendator.ru/objects/7522-biznes-centr_na_ryazanskom_prospekte/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Рязанский проезд 8а 7']",2350.0,"[55.7716065, 37.6549018]",37.6549018,55.7716065,B,50.0
817,[' Торгово-офисный центр Олимпик Холл'],https://www.arendator.ru/objects/28285-olimpik_holl/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Олимпийский проспект 16с5']",23107.0,"[55.78342499999999, 37.626231]",37.626231,55.78342499999999,,50.0
818,[' БЦ West Plaza'],https://www.arendator.ru/objects/8902-west_plaza/,torg_office_cntr,"['г. Москва, ЗАО, Очаково-Матвеевское, Рябиновая улица 26 стр.1Б 2Б 10']",44119.0,"[55.69528589999999, 37.4226868]",37.4226868,55.69528589999999,B+,50.0
819,[' БЦ Ломоносов'],https://www.arendator.ru/objects/35172-lomonosov-2/,torg_office_cntr,"['г. Москва, ЮАО, Нагатинский затон, Андропова проспект 18/7']",22975.0,"[55.691647, 37.6627241]",37.6627241,55.691647,B+,50.0
820,[' Особняк Большая Ордынка 63'],https://www.arendator.ru/objects/8547-bolshaya_ordynka_63/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Ордынка Б. улица 63']",1356.0,"[55.73192299999999, 37.62458]",37.62458,55.73192299999999,,50.0
821,[' БЦ East Gate'],https://www.arendator.ru/objects/9393-east_gate-2/,torg_office_cntr,"['г. Москва, ВАО, Гольяново, Щелковское шоссе 100']",140000.0,"[55.8128982, 37.8333988]",37.8333988,55.8128982,B,50.0
822,[' БЦ ОКО'],https://www.arendator.ru/objects/30303-oko/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Красногвардейский 1-й проезд 21/1']",122500.0,"[55.75, 37.5340464]",37.5340464,55.75,A,50.0
823,[' Офисное здание Особняк Троицкий'],https://www.arendator.ru/objects/8535-osobnyak_troickij/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Слесарный переулок 5']",1500.0,"[55.78458320000001, 37.6369216]",37.6369216,55.78458320000001,B,50.0
824,[' БЦ на Сретенском 4'],https://www.arendator.ru/objects/7221-na_sretenskom_4/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Сретенский бульвар 4']",2120.0,"[55.7661753, 37.6319082]",37.6319082,55.7661753,A,50.0
825,"[' Офисное здание на Сретенке, 18']",https://www.arendator.ru/objects/7124-na_sretenke_18/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Сретенка улица 18']",22300.0,"[55.7686953, 37.6322912]",37.6322912,55.7686953,B+,50.0
826,[' БЦ Keystone'],https://www.arendator.ru/objects/9128-keystone/,torg_office_cntr,"['г. Москва, Якиманка Б. улица 42 стр.1-2']",14800.0,"[55.7334611, 37.6115848]",37.6115848,55.7334611,A,50.0
827,[' БЦ На Садовнической (продажа объекта)'],https://www.arendator.ru/objects/30343-na_sadovnicheskoj_prodazha_obekta/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Садовническая набережная 69']",10355.0,"[55.73814220000001, 37.63981810000001]",37.63981810000001,55.73814220000001,B,50.0
828,[' БЦ Mosenka 5'],https://www.arendator.ru/objects/9495-mosenka_5/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Николоямская набережная 54 стр.1']",3500.0,"[55.746758, 37.6638649]",37.6638649,55.746758,A,50.0
829,[' БЦ River Tower'],https://www.arendator.ru/objects/28491-river_tower/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Рубцовская набережная 3с1']",15000.0,"[55.77737399999999, 37.7018056]",37.7018056,55.77737399999999,B+,50.0
830,[' Офисное здание Cabinet Lounge'],https://www.arendator.ru/objects/8714-cabinet_lounge/,torg_office_cntr,"['г. Москва, Черкасский М. переулок 2']",,"[55.7584028, 37.6261748]",37.6261748,55.7584028,A,50.0
831,[' БЦ Аэродом'],https://www.arendator.ru/objects/11897-aerodom/,torg_office_cntr,"['г. Москва, САО, Сокол, Ленинградский проспект 37']",36000.0,"[55.7972215, 37.5384007]",37.5384007,55.7972215,A,50.0
832,[' БЦ Льва Толстого 5'],https://www.arendator.ru/objects/8900-lva_tolstogo_5/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Льва Толстого улица 5 стр.1']",12000.0,"[55.73222999999999, 37.5891603]",37.5891603,55.73222999999999,B,50.0
833,[' БЦ Новослободский'],https://www.arendator.ru/objects/9342-novoslobodskij/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Краснопролетарская улица 16с1']",52500.0,"[55.777697, 37.6072481]",37.6072481,55.777697,B,50.0
834,[' Офисное здание на Большом Левшинском'],https://www.arendator.ru/objects/8035-na_bolshom_levshinskom/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Левшинский Б. переулок 6/2']",969.0,"[55.7430891, 37.5888716]",37.5888716,55.7430891,A,50.0
835,[' БЦ Pallau-Ost'],https://www.arendator.ru/objects/9185-pallau-ost/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Остоженка улица 17']",3059.0,"[55.7411024, 37.5987155]",37.5987155,55.7411024,A,50.0
836,[' БЦ 9 Акров'],https://www.arendator.ru/objects/9345-9_akrov/,torg_office_cntr,"['г. Москва, ЮЗАО, Черемушки, Научный проезд 17']",90738.0,"[55.654218, 37.55596999999999]",37.55596999999999,55.654218,A,50.0
837,[' Офисное здание Ленинградский проспект 37Б'],https://www.arendator.ru/objects/8281-leningradskij_prospekt_37b/,torg_office_cntr,"['г. Москва, САО, Сокол, Ленинградский проспект 37Б корпус 12']",11527.0,"[55.7972215, 37.5384007]",37.5384007,55.7972215,B,50.0
838,[' БЦ на 2-й Ямской'],https://www.arendator.ru/objects/7976-na_2-j_yamskoj/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Тверская-Ямская 2-Я улица владение 4']",7700.0,"[55.7705938, 37.5964859]",37.5964859,55.7705938,B+,50.0
839,[' Технопарк Орбита'],https://www.arendator.ru/objects/8300-orbita-2/,torg_office_cntr,"['г. Москва, СЗАО, Строгино, Кулакова улица 20']",85000.0,"[55.8040586, 37.3921467]",37.3921467,55.8040586,,50.0
840,[' БЦ на Каланчевской'],https://www.arendator.ru/objects/7139-na_kalanchevskoj/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Каланчевская улица 15А']",7353.0,"[55.7721118, 37.6516919]",37.6516919,55.7721118,B,50.0
841,[' Офисное здание на Плющихе'],https://www.arendator.ru/objects/50223-na_plyucshihe-1/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Плющиха улица 55 2']",2372.0,"[55.7381272, 37.5768267]",37.5768267,55.7381272,,50.0
