,name,link,status,adress,square,coords,longitude,latitude,rating,Класс:
0,ТорговыйцентрЩелково,https://roomfi.ru/torgovye-tsentry/51440-torgovyy-tsentr-shchelkovo/,torg_cntr,"Москва, Щёлковское шоссе, 100",60000.0,"[55.812362, 37.8320614]",37.8320614,55.812362,50.0,Not_defined
1,Торгово-развлекательныйцентрXL(ИксЭль),https://roomfi.ru/torgovye-tsentry/51182-torgovo-razvlekatelnyy-tsentr-xl/,torg_cntr,"Москва, Дмитровское шоссе, 89",32000.0,"[55.863811, 37.5452283]",37.5452283,55.863811,50.0,Not_defined
2,ТорговыйцентрБухарест,https://roomfi.ru/torgovye-tsentry/51199-torgovyy-tsentr-bukharest/,torg_cntr,"Москва, улица Каховка, 27",32000.0,"[55.655364, 37.5720159]",37.5720159,55.655364,50.0,Not_defined
3,ТорговыйцентрЭлектрониканаПресне,https://roomfi.ru/torgovye-tsentry/51069-torgovyy-tsentr-elektronika-na-presne/,torg_cntr,"Москва, Звенигородское шоссе, 4",10000.0,"[55.7645721, 37.5573711]",37.5573711,55.7645721,50.0,Not_defined
4,Торгово-развлекательныйцентрВиттемолл,https://roomfi.ru/torgovye-tsentry/51180-torgovo-razvlekatelnyy-tsentr-vitte-moll/,torg_cntr,"Москва, Венёвская улица, 6",30000.0,"[55.5479389, 37.5433213]",37.5433213,55.5479389,50.0,Not_defined
5,ТорговыйцентрМолодежный,https://roomfi.ru/torgovye-tsentry/51264-torgovyy-tsentr-molodezhnyy/,torg_cntr,"Москва, Можайское шоссе, 31",11691.0,"[55.7187844, 37.421115]",37.421115,55.7187844,50.0,Not_defined
6,Торгово-развлекательныйцентрМиля,https://roomfi.ru/torgovye-tsentry/52971-torgovo-razvlekatelnyy-tsentr-milya/,torg_cntr,"Москва, улица Авиаконструктора Миля, вл7",38000.0,"[55.68655529999999, 37.85473]",37.85473,55.68655529999999,50.0,Not_defined
7,Торгово-офисныйцентрКоньковоПассаж,https://roomfi.ru/torgovye-tsentry/51187-torgovo-ofisnyy-tsentr-konkovo-passazh/,torg_cntr,"Москва, Профсоюзная улица, 2/22",22000.0,"[55.6876428, 37.5725442]",37.5725442,55.6876428,50.0,Not_defined
8,ТорговыйцентрКоломенский,https://roomfi.ru/torgovye-tsentry/50952-torgovyy-tsentr-kolomenskiy/,torg_cntr,"Москва, проспект Андропова, 23",3200.0,"[55.67827089999999, 37.6650196]",37.6650196,55.67827089999999,50.0,Not_defined
9,ТорговыйцентрМегакомБратиславская,https://roomfi.ru/torgovye-tsentry/51481-torgovyy-tsentr-megakom-bratislavskaya/,torg_cntr,"Москва, Братиславская улица, 18к1",1700.0,"[55.6576152, 37.7597147]",37.7597147,55.6576152,50.0,Not_defined
10,ТорговыйцентрОгниСтолицы,https://roomfi.ru/torgovye-tsentry/51067-torgovyy-tsentr-ogni-stolitsy/,torg_cntr,"Москва, Волочаевская улица, 12Ас1",5000.0,"[55.7561301, 37.6822848]",37.6822848,55.7561301,50.0,Not_defined
11,Торгово-офисныйцентрNikolskayaPlaza(НикольскаяПлаза),https://roomfi.ru/torgovye-tsentry/51439-torgovo-ofisnyy-tsentr-nikolskaya-plaza/,torg_cntr,"Москва, Никольская улица, 10",36000.0,"[55.75793789999999, 37.624493]",37.624493,55.75793789999999,50.0,Not_defined
12,ТорговыйцентрЧеркизовскийпассаж,https://roomfi.ru/torgovye-tsentry/50977-torgovyy-tsentr-cherkizovskiy-passazh/,torg_cntr,"Москва, Окружной проезд, 2Ас1",9200.0,"[55.799037, 37.6954201]",37.6954201,55.799037,50.0,Not_defined
13,Торгово-развлекательныйцентрКалейдоскоп,https://roomfi.ru/torgovye-tsentry/51200-torgovo-razvlekatelnyy-tsentr-kaleydoskop/,torg_cntr,"Москва, Сходненская улица, 56",119078.0,"[55.8503501, 37.4445964]",37.4445964,55.8503501,50.0,Not_defined
14,ТорговыйцентрНаБауманской,https://roomfi.ru/torgovye-tsentry/51139-torgovyy-tsentr-na-baumanskoy/,torg_cntr,"Москва, Бауманская улица, 33А",665.0,"[55.77292980000001, 37.6800639]",37.6800639,55.77292980000001,50.0,Not_defined
15,ТорговыйцентрОСЗнаВолгоградскомпроспекте,https://roomfi.ru/torgovye-tsentry/51535-torgovyy-tsentr-osz-na-volgogradskom-prospekte/,torg_cntr,"Москва, Волгоградский проспект, 166",1480.0,"[55.6947563, 37.8098687]",37.8098687,55.6947563,50.0,Not_defined
16,ТорговыйцентрМеримис,https://roomfi.ru/torgovye-tsentry/51074-torgovyy-tsentr-merimis/,torg_cntr,"Москва, Варшавское шоссе, 135Б",3200.0,"[55.59624119999999, 37.6030709]",37.6030709,55.59624119999999,50.0,Not_defined
17,ТорговыйцентрМегакомВешняковская,https://roomfi.ru/torgovye-tsentry/51480-torgovyy-tsentr-megakom-veshnyakovskaya/,torg_cntr,"Москва, Вешняковская улица, 18А",4923.0,"[55.723328, 37.82506]",37.82506,55.723328,50.0,Not_defined
18,ТорговыйцентрОрленок,https://roomfi.ru/torgovye-tsentry/51201-torgovyy-tsentr-orlenok/,torg_cntr,"Москва, Первомайская улица, 106",4923.0,"[55.7933171, 37.8135527]",37.8135527,55.7933171,50.0,Not_defined
19,Торгово-развлекательныйцентрПринц,https://roomfi.ru/torgovye-tsentry/51483-torgovo-razvlekatelnyy-tsentr-prints/,torg_cntr,"Москва, улица Каховка, 29А",13000.0,"[55.656356, 37.569596]",37.569596,55.656356,50.0,Not_defined
20,ТорговыйцентрТЦнаВолгоградскомпроспекте,https://roomfi.ru/torgovye-tsentry/51244-torgovyy-tsentr-tts-na-volgogradskom-prospekte/,torg_cntr,"Москва, Волгоградский проспект, 119А",2250.0,"[55.7063359, 37.7653132]",37.7653132,55.7063359,50.0,Not_defined
21,ТорговыйцентрРадуга,https://roomfi.ru/torgovye-tsentry/51058-torgovyy-tsentr-raduga/,torg_cntr,"Москва, Россия",15000.0,"[55.755826, 37.6172999]",37.6172999,55.755826,50.0,Not_defined
22,СпециализированныйторговыйцентрПерекресток,https://roomfi.ru/torgovye-tsentry/51341-spetsializirovannyy-torgovyy-tsentr-perekrestok/,torg_cntr,"Москва, улица Большая Полянка, 28к1",7466.0,"[55.7365273, 37.6190168]",37.6190168,55.7365273,50.0,Not_defined
23,Торгово-развлекательныйцентрКапитолийВернадского,https://roomfi.ru/torgovye-tsentry/50989-torgovo-razvlekatelnyy-tsentr-kapitoliy-vernadskogo/,torg_cntr,"Москва, проспект Вернадского, 6",130000.0,"[55.69191360000001, 37.5276619]",37.5276619,55.69191360000001,50.0,Not_defined
24,ТорговыйцентрСпорт-Хит,https://roomfi.ru/torgovye-tsentry/50987-torgovyy-tsentr-sport-khit/,torg_cntr,"Москва, Сколковское шоссе, 31с1",32000.0,"[55.7051986, 37.4053869]",37.4053869,55.7051986,50.0,Not_defined
25,Торгово-офисныйцентрСадоваягалерея,https://roomfi.ru/torgovye-tsentry/51276-torgovo-ofisnyy-tsentr-sadovaya-galereya/,torg_cntr,"Москва, Малая Сухаревская площадь, 12",12000.0,"[55.772405, 37.6314527]",37.6314527,55.772405,50.0,Not_defined
26,Торгово-развлекательныйцентрМоллГэллериСигнальный,https://roomfi.ru/torgovye-tsentry/51215-torgovo-razvlekatelnyy-tsentr-moll-gelleri-signalnyy/,torg_cntr,"Москва, Сигнальный проезд, 17",24000.0,"[55.8552403, 37.59192000000001]",37.59192000000001,55.8552403,50.0,Not_defined
27,Торгово-офисныйцентрОлимпикПлаза,https://roomfi.ru/torgovye-tsentry/51148-torgovo-ofisnyy-tsentr-olimpik-plaza/,torg_cntr,"Москва, проспект Мира, 33к1",22000.0,"[55.7803407, 37.6319403]",37.6319403,55.7803407,50.0,Not_defined
28,ТорговыйцентрФили,https://roomfi.ru/torgovye-tsentry/51237-torgovyy-tsentr-fili/,torg_cntr,"Москва, улица Барклая, 10",1891.0,"[55.74348, 37.499367]",37.499367,55.74348,50.0,Not_defined
29,Торгово-развлекательныйцентрСпектр,https://roomfi.ru/torgovye-tsentry/51030-torgovo-razvlekatelnyy-tsentr-spektr/,torg_cntr,"Москва, Россия",63000.0,"[55.755826, 37.6172999]",37.6172999,55.755826,50.0,Not_defined
30,ТорговыйцентрЗеленоградский,https://roomfi.ru/torgovye-tsentry/51451-torgovyy-tsentr-zelenogradskiy/,torg_cntr,"Москва, Привокзальная площадь, 1",13500.0,"[55.9787589, 37.171424]",37.171424,55.9787589,50.0,Not_defined
31,Торгово-офисныйцентрДинамо,https://roomfi.ru/torgovye-tsentry/51241-torgovo-ofisnyy-tsentr-dinamo/,torg_cntr,"Москва, Театральная аллея, 3с1",11695.0,"[55.7932437, 37.559864]",37.559864,55.7932437,50.0,Not_defined
32,ТорговыйцентрАкварель,https://roomfi.ru/torgovye-tsentry/51363-torgovyy-tsentr-akvarel/,torg_cntr,"Москва, Железнодорожная улица, 44",16000.0,"[55.6194189, 37.2110359]",37.2110359,55.6194189,50.0,Not_defined
33,ТорговыйцентрГалереяВодолейТимирязевская,https://roomfi.ru/torgovye-tsentry/51193-torgovyy-tsentr-galereya-vodoley-timiryazevskaya/,torg_cntr,"Москва, Тимирязевская улица, 13",6000.0,"[55.809924, 37.567417]",37.567417,55.809924,50.0,Not_defined
34,Торгово-офисныйцентрСеменовскийТорговоСтроительный,https://roomfi.ru/torgovye-tsentry/51084-torgovo-ofisnyy-tsentr-semenovskiy-torgovo-stroitelnyy/,torg_cntr,"Москва, Ткацкая улица, 5с3",35000.0,"[55.786592, 37.7236171]",37.7236171,55.786592,50.0,Not_defined
35,ТорговыйцентрБелград,https://roomfi.ru/torgovye-tsentry/51062-torgovyy-tsentr-belgrad/,torg_cntr,"Москва, Домодедовская улица, 28",13000.0,"[55.604723, 37.7124009]",37.7124009,55.604723,50.0,Not_defined
36,ТорговыйцентрГалион,https://roomfi.ru/torgovye-tsentry/51260-torgovyy-tsentr-galion/,torg_cntr,"Москва, шоссе Энтузиастов, 54",16680.0,"[55.7595417, 37.7617387]",37.7617387,55.7595417,50.0,Not_defined
37,ТорговыйцентрВашдом,https://roomfi.ru/torgovye-tsentry/51332-torgovyy-tsentr-vash-dom/,torg_cntr,"Москва, Зелёный проспект, 11",16680.0,"[55.750196, 37.7780619]",37.7780619,55.750196,50.0,Not_defined
38,Торгово-развлекательныйцентрBabyStore(БэбиСтор),https://roomfi.ru/torgovye-tsentry/51149-torgovo-razvlekatelnyy-tsentr-baby-store/,torg_cntr,"Москва, Старопетровский проезд, 9А",17236.0,"[55.82428299999999, 37.50118]",37.50118,55.82428299999999,50.0,Not_defined
39,ТорговыйцентрСфера,https://roomfi.ru/torgovye-tsentry/51616-torgovyy-tsentr-sfera/,torg_cntr,"Москва, улица Новый Арбат, 36с3",17236.0,"[55.7531319, 37.5757573]",37.5757573,55.7531319,50.0,Not_defined
40,Торгово-развлекательныйцентрСеверноесияние,https://roomfi.ru/torgovye-tsentry/51338-torgovo-razvlekatelnyy-tsentr-severnoe-siyanie/,torg_cntr,"Москва, Россия",20000.0,"[55.755826, 37.6172999]",37.6172999,55.755826,50.0,Not_defined
41,ТорговыйцентрТоргово-ВыставочныйКомплексТишинка,https://roomfi.ru/torgovye-tsentry/51604-torgovyy-tsentr-torgovo-vystavochnyy-kompleks-tishinka/,torg_cntr,"Москва, Тишинская площадь, 1с1",23000.0,"[55.769536, 37.5840603]",37.5840603,55.769536,50.0,Not_defined
42,ТорговыйцентрLottePlaza(ЛоттеПлаза),https://roomfi.ru/torgovye-tsentry/51443-torgovyy-tsentr-lotte-plaza/,torg_cntr,"Москва, Новинский бульвар, 8",32000.0,"[55.7514669, 37.5848928]",37.5848928,55.7514669,50.0,Not_defined
43,Торгово-развлекательныйцентрСимСити,https://roomfi.ru/torgovye-tsentry/50997-torgovo-razvlekatelnyy-tsentr-sim-siti/,torg_cntr,"Москва, Братиславская улица, 20",5000.0,"[55.6564896, 37.7609318]",37.7609318,55.6564896,50.0,Not_defined
44,Торгово-развлекательныйцентрВешняки,https://roomfi.ru/torgovye-tsentry/51036-torgovo-razvlekatelnyy-tsentr-veshnyaki/,torg_cntr,"Москва, Вешняковская улица, 18",25000.0,"[55.72359299999999, 37.824017]",37.824017,55.72359299999999,50.0,Not_defined
45,ТорговыйцентрГалереяАэропорт,https://roomfi.ru/torgovye-tsentry/51303-torgovyy-tsentr-galereya-aeroport/,torg_cntr,"Москва, Ленинградский проспект, 62А",12000.0,"[55.80184, 37.531975]",37.531975,55.80184,50.0,Not_defined
46,ТорговыйцентрЗеленый,https://roomfi.ru/torgovye-tsentry/51571-torgovyy-tsentr-zelenyy/,torg_cntr,"Москва, Огородный проезд, 10",9145.0,"[55.8135673, 37.6036563]",37.6036563,55.8135673,50.0,Not_defined
47,ТорговыйцентрВесна,https://roomfi.ru/torgovye-tsentry/51155-torgovyy-tsentr-vesna/,torg_cntr,"Москва, улица Новый Арбат, 19",14800.0,"[55.7519442, 37.5891274]",37.5891274,55.7519442,50.0,Not_defined
48,ТорговыйцентрМегакомИнтерьер,https://roomfi.ru/torgovye-tsentry/51047-torgovyy-tsentr-megakom-interer/,torg_cntr,"Москва, улица Генерала Кузнецова, 28к1",1000.0,"[55.6833639, 37.85273249999999]",37.85273249999999,55.6833639,50.0,Not_defined
49,ТорговыйцентрТехно-Холл,https://roomfi.ru/torgovye-tsentry/51277-torgovyy-tsentr-tekhno-kholl/,torg_cntr,"Москва, Волгоградский проспект, 32к8",10000.0,"[55.73056, 37.6723909]",37.6723909,55.73056,50.0,Not_defined
50,Торгово-развлекательныйцентрСеребряныйДом,https://roomfi.ru/torgovye-tsentry/51208-torgovo-razvlekatelnyy-tsentr-serebryanyy-dom/,torg_cntr,"Москва, Большая Семёновская улица, 16",16500.0,"[55.7820249, 37.7042155]",37.7042155,55.7820249,50.0,Not_defined
51,Торгово-развлекательныйцентрАфимоллСити,https://roomfi.ru/torgovye-tsentry/51064-torgovo-razvlekatelnyy-tsentr-afimoll-siti/,torg_cntr,"Москва, Россия",320000.0,"[55.755826, 37.6172999]",37.6172999,55.755826,50.0,Not_defined
52,ТорговыйцентрЭкватор,https://roomfi.ru/torgovye-tsentry/51057-torgovyy-tsentr-ekvator/,torg_cntr,"Москва, улица Перерва, 43",22000.0,"[55.6596371, 37.7478359]",37.7478359,55.6596371,50.0,Not_defined
53,ТорговыйцентрКантемировский,https://roomfi.ru/torgovye-tsentry/51559-torgovyy-tsentr-kantemirovskiy/,torg_cntr,"Москва, Кантемировская улица, 47",5500.0,"[55.6378273, 37.6561264]",37.6561264,55.6378273,50.0,Not_defined
54,ТорговыйцентрАпельсин,https://roomfi.ru/torgovye-tsentry/51021-torgovyy-tsentr-apelsin/,torg_cntr,"Москва, Куликовская улица, 9",3566.0,"[55.5663253, 37.5614549]",37.5614549,55.5663253,50.0,Not_defined
55,ТорговыйцентрФэвори,https://roomfi.ru/torgovye-tsentry/51265-torgovyy-tsentr-fevori/,torg_cntr,"Москва, Волгоградский проспект, 32к1",2017.0,"[55.7243313, 37.6884384]",37.6884384,55.7243313,50.0,Not_defined
56,ТорговыйцентрЦУМ,https://roomfi.ru/torgovye-tsentry/51261-torgovyy-tsentr-tsum/,torg_cntr,"Москва, улица Петровка, 2",61100.0,"[55.76105800000001, 37.619627]",37.619627,55.76105800000001,50.0,Not_defined
57,ТорговыйцентрЗападный,https://roomfi.ru/torgovye-tsentry/51259-torgovyy-tsentr-zapadnyy/,torg_cntr,"Москва, Рублёвское шоссе, 52А",25340.0,"[55.755398, 37.4026798]",37.4026798,55.755398,50.0,Not_defined
58,Торгово-офисныйцентрТоргово-пешеходныймостБагратион,https://roomfi.ru/torgovye-tsentry/51384-torgovo-ofisnyy-tsentr-torgovo-peshekhodnyy-most-bagration/,torg_cntr,"Москва, Краснопресненская набережная, 16с1",13750.0,"[55.7481962, 37.543928]",37.543928,55.7481962,50.0,Not_defined
59,Торгово-развлекательныйцентрКалужский,https://roomfi.ru/torgovye-tsentry/51246-torgovo-razvlekatelnyy-tsentr-kaluzhskiy/,torg_cntr,"Москва, Профсоюзная улица, 61А",29000.0,"[55.65598749999999, 37.5418248]",37.5418248,55.65598749999999,50.0,Not_defined
60,ТорговыйцентрГлобус-экстрим,https://roomfi.ru/torgovye-tsentry/51245-torgovyy-tsentr-globus-ekstrim/,torg_cntr,"Москва, Щёлковское шоссе, 3с1",29000.0,"[55.80389049999999, 37.7529946]",37.7529946,55.80389049999999,50.0,Not_defined
61,ТорговыйцентрСомбреро,https://roomfi.ru/torgovye-tsentry/50999-torgovyy-tsentr-sombrero/,torg_cntr,"Москва, Варшавское шоссе, 152А",16600.0,"[55.5916041, 37.5928368]",37.5928368,55.5916041,50.0,Not_defined
62,Торгово-развлекательныйцентрMARi(Мари),https://roomfi.ru/torgovye-tsentry/51591-torgovo-razvlekatelnyy-tsentr-mari/,torg_cntr,"Москва, Россия",135000.0,"[55.755826, 37.6172999]",37.6172999,55.755826,50.0,Not_defined
63,ТорговыйцентрАст,https://roomfi.ru/torgovye-tsentry/50983-torgovyy-tsentr-ast/,torg_cntr,"Москва, Измайловское шоссе, 71А",26000.0,"[55.780759, 37.738035]",37.738035,55.780759,50.0,Not_defined
64,ТорговыйцентрКузнецкиймостПассаж,https://roomfi.ru/torgovye-tsentry/51250-torgovyy-tsentr-kuznetskiy-most-passazh/,torg_cntr,"Москва, улица Кузнецкий Мост, 19",3500.0,"[55.7628699, 37.62595659999999]",37.62595659999999,55.7628699,50.0,Not_defined
65,ТорговыйцентрГалла,https://roomfi.ru/torgovye-tsentry/51271-torgovyy-tsentr-galla/,torg_cntr,"Москва, Маленковская улица, 30",1800.0,"[55.787082, 37.67514]",37.67514,55.787082,50.0,Not_defined
66,ТорговыйцентрАстория,https://roomfi.ru/torgovye-tsentry/51198-torgovyy-tsentr-astoriya/,torg_cntr,"Москва, Шоссейная улица, 4к3",1500.0,"[55.6912299, 37.7268939]",37.7268939,55.6912299,50.0,Not_defined
67,Торгово-развлекательныйцентрМега-БелаяДача,https://roomfi.ru/torgovye-tsentry/51268-torgovo-razvlekatelnyy-tsentr-mega-belaya-dacha/,torg_cntr,"Москва, МКАД, 14-й километр",428500.0,"[55.7643582, 37.8431634]",37.8431634,55.7643582,50.0,Not_defined
68,Торгово-развлекательныйцентрКвадро,https://roomfi.ru/torgovye-tsentry/51408-torgovo-razvlekatelnyy-tsentr-kvadro/,torg_cntr,"Москва, Кутузовский проспект, 88",16600.0,"[55.7255321, 37.4497049]",37.4497049,55.7255321,50.0,Not_defined
69,ТорговыйцентрТоржок,https://roomfi.ru/torgovye-tsentry/51293-torgovyy-tsentr-torzhok/,torg_cntr,"Москва, Ленинградское шоссе, 4с1",65000.0,"[55.8855742, 37.4382539]",37.4382539,55.8855742,50.0,Not_defined
70,ТорговыйцентрТропарево,https://roomfi.ru/torgovye-tsentry/51157-torgovyy-tsentr-troparevo/,torg_cntr,"Москва, проспект Вернадского, 105",8000.0,"[55.6630186, 37.4854223]",37.4854223,55.6630186,50.0,Not_defined
71,ТорговыйцентрПокровмост,https://roomfi.ru/torgovye-tsentry/51162-torgovyy-tsentr-pokrov-most/,torg_cntr,"Москва, Большая Семёновская улица, 28",8000.0,"[55.7817951, 37.7071351]",37.7071351,55.7817951,50.0,Not_defined
72,ТорговыйцентрИнженерный,https://roomfi.ru/torgovye-tsentry/51257-torgovyy-tsentr-inzhenernyy/,torg_cntr,"Москва, Инженерная улица, 5",3343.0,"[55.879033, 37.5793751]",37.5793751,55.879033,50.0,Not_defined
73,Торгово-офисныйцентрНовинскийпассаж,https://roomfi.ru/torgovye-tsentry/50985-torgovo-ofisnyy-tsentr-novinskiy-passazh/,torg_cntr,"Москва, Новинский бульвар, 31",78000.0,"[55.7578719, 37.5826742]",37.5826742,55.7578719,50.0,Not_defined
74,ТорговыйцентрМанго,https://roomfi.ru/torgovye-tsentry/51040-torgovyy-tsentr-mango/,torg_cntr,"Москва, Воротынская улица, 18",7500.0,"[55.88998059999999, 37.3882665]",37.3882665,55.88998059999999,50.0,Not_defined
75,ТорговыйцентрУнивермагМосква,https://roomfi.ru/torgovye-tsentry/51435-torgovyy-tsentr-univermag-moskva/,torg_cntr,"Москва, Ленинский проспект, 54",22970.0,"[55.6979535, 37.56044610000001]",37.56044610000001,55.6979535,50.0,Not_defined
76,Торгово-офисныйцентрГефест,https://roomfi.ru/torgovye-tsentry/51282-torgovo-ofisnyy-tsentr-gefest/,torg_cntr,"Москва, Дмитровское шоссе, 157с12",140000.0,"[55.94125159999999, 37.5463666]",37.5463666,55.94125159999999,50.0,Not_defined
77,ТорговыйцентрВодный,https://roomfi.ru/torgovye-tsentry/51590-torgovyy-tsentr-vodnyy/,torg_cntr,"Москва, Головинское шоссе, 5",50900.0,"[55.8402046, 37.4916366]",37.4916366,55.8402046,50.0,Not_defined
78,ТорговыйцентрИзмайловскийдвор,https://roomfi.ru/torgovye-tsentry/51160-torgovyy-tsentr-izmaylovskiy-dvor/,torg_cntr,"Москва, Вернисажная улица, вл11",3500.0,"[55.7909687, 37.7458417]",37.7458417,55.7909687,50.0,Not_defined
79,ТорговыйцентрМеркурий,https://roomfi.ru/torgovye-tsentry/51085-torgovyy-tsentr-merkuriy/,torg_cntr,"Москва, Зелёный проспект, 54А",90.0,"[55.7519125, 37.8128266]",37.8128266,55.7519125,50.0,Not_defined
80,ТорговыйцентрМосковскиетовары,https://roomfi.ru/torgovye-tsentry/51131-torgovyy-tsentr-moskovskie-tovary/,torg_cntr,"Москва, проспект Маршала Жукова, 23",1626.0,"[55.7821145, 37.3913278]",37.3913278,55.7821145,50.0,Not_defined
81,ТорговыйцентрПражскийГрад,https://roomfi.ru/torgovye-tsentry/51296-torgovyy-tsentr-prazhskiy-grad/,torg_cntr,"Москва, Кировоградская улица, 24А",3000.0,"[55.612051, 37.6032221]",37.6032221,55.612051,50.0,Not_defined
82,ТорговыйцентрЦентрДетскихТоваровПланета,https://roomfi.ru/torgovye-tsentry/51324-torgovyy-tsentr-tsentr-detskikh-tovarov-planeta/,torg_cntr,"Москва, Каширское шоссе, 55А",3515.0,"[55.638499, 37.6924979]",37.6924979,55.638499,50.0,Not_defined
83,ТорговыйцентрМанго,https://roomfi.ru/torgovye-tsentry/51239-torgovyy-tsentr-mango/,torg_cntr,"Москва, улица Героев Панфиловцев, 7",3515.0,"[55.8570743, 37.4327635]",37.4327635,55.8570743,50.0,Not_defined
84,ТорговыйцентрОбувнойцентр,https://roomfi.ru/torgovye-tsentry/50996-torgovyy-tsentr-obuvnoy-tsentr/,torg_cntr,"Москва, Алтуфьевское шоссе, 84",2000.0,"[55.896213, 37.588146]",37.588146,55.896213,50.0,Not_defined
85,ТорговыйцентрКлючевой,https://roomfi.ru/torgovye-tsentry/51249-torgovyy-tsentr-klyuchevoy/,torg_cntr,"Москва, улица Борисовские Пруды, 26",25288.0,"[55.6400772, 37.7579437]",37.7579437,55.6400772,50.0,Not_defined
86,ТорговыйцентрМусоргский,https://roomfi.ru/torgovye-tsentry/51133-torgovyy-tsentr-musorgskiy/,torg_cntr,"Москва, улица Мусоргского, 1Б",25288.0,"[55.862387, 37.619931]",37.619931,55.862387,50.0,Not_defined
87,Торгово-офисныйцентрНордХаус,https://roomfi.ru/torgovye-tsentry/51490-torgovo-ofisnyy-tsentr-nord-khaus/,torg_cntr,"Москва, Дмитровское шоссе, 100с2",55000.0,"[55.9413415, 37.5468454]",37.5468454,55.9413415,50.0,Not_defined
88,Торгово-офисныйцентрMidlandPlaza(МидландПлаза),https://roomfi.ru/torgovye-tsentry/51426-torgovo-ofisnyy-tsentr-midland-plaza/,torg_cntr,"Москва, улица Арбат, 10",22980.0,"[55.7513386, 37.5963977]",37.5963977,55.7513386,50.0,Not_defined
89,ТорговыйцентрПарк11,https://roomfi.ru/torgovye-tsentry/51290-torgovyy-tsentr-park-11/,torg_cntr,"Москва, Тимирязевская улица, 2/3",30000.0,"[55.8079317, 37.5737786]",37.5737786,55.8079317,50.0,Not_defined
90,Торгово-развлекательныйцентрГородЛефортово,https://roomfi.ru/torgovye-tsentry/51484-torgovo-razvlekatelnyy-tsentr-gorod-lefortovo/,torg_cntr,"Москва, шоссе Энтузиастов, 12к2",240000.0,"[55.7477193, 37.707059]",37.707059,55.7477193,50.0,Not_defined
91,Торгово-развлекательныйцентрДомодедовский,https://roomfi.ru/torgovye-tsentry/51398-torgovo-razvlekatelnyy-tsentr-domodedovskiy/,torg_cntr,"Москва, Россия",32000.0,"[55.755826, 37.6172999]",37.6172999,55.755826,50.0,Not_defined
92,ТорговыйцентрНаБеговой,https://roomfi.ru/torgovye-tsentry/50990-torgovyy-tsentr-na-begovoy/,torg_cntr,"Москва, Хорошёвское шоссе, 16",19700.0,"[55.774245, 37.546584]",37.546584,55.774245,50.0,Not_defined
93,ТорговыйцентрОранжевыймир,https://roomfi.ru/torgovye-tsentry/51243-torgovyy-tsentr-oranzhevyy-mir/,torg_cntr,"Москва, улица Героев Панфиловцев, 1А",5000.0,"[55.85157599999999, 37.438161]",37.438161,55.85157599999999,50.0,Not_defined
94,ТорговыйцентрЛенинградский,https://roomfi.ru/torgovye-tsentry/51170-torgovyy-tsentr-leningradskiy/,torg_cntr,"Москва, Ленинградское шоссе, 25",32000.0,"[55.8281108, 37.4890653]",37.4890653,55.8281108,50.0,Not_defined
95,ТорговыйцентрСтильныйгород,https://roomfi.ru/torgovye-tsentry/51004-torgovyy-tsentr-stilnyy-gorod/,torg_cntr,"Москва, Зеленодольская улица, 40",10000.0,"[55.704074, 37.765762]",37.765762,55.704074,50.0,Not_defined
96,ТорговыйцентрСтарт,https://roomfi.ru/torgovye-tsentry/51427-torgovyy-tsentr-start/,torg_cntr,"Москва, Ленинградский проспект, 37Б",25000.0,"[55.79025309999999, 37.5445403]",37.5445403,55.79025309999999,50.0,Not_defined
97,Торгово-офисныйцентрКаштановаяРоща,https://roomfi.ru/torgovye-tsentry/51542-torgovo-ofisnyy-tsentr-kashtanovaya-roshcha/,torg_cntr,"Москва, Дмитровское шоссе",13000.0,"[55.9150548, 37.5447526]",37.5447526,55.9150548,50.0,Not_defined
98,ТорговыйцентрМосМартнаБоровскомшоссе,https://roomfi.ru/torgovye-tsentry/51013-torgovyy-tsentr-mosmart-na-borovskom-shosse/,torg_cntr,"Москва, МКАД, 47-й километр",75000.0,"[55.656006, 37.4398693]",37.4398693,55.656006,50.0,Not_defined
99,ТорговыйцентрДети,https://roomfi.ru/torgovye-tsentry/51477-torgovyy-tsentr-deti/,torg_cntr,"Москва, Лебедянская улица, 17",1700.0,"[55.5874234, 37.6696433]",37.6696433,55.5874234,50.0,Not_defined
100,ТорговыйцентрУниверсити,https://roomfi.ru/torgovye-tsentry/51024-torgovyy-tsentr-universiti/,torg_cntr,"Москва, площадь Джавахарлала Неру, 1",10000.0,"[55.693335, 37.5338291]",37.5338291,55.693335,50.0,Not_defined
101,Торгово-развлекательныйцентрBravo(Браво),https://roomfi.ru/torgovye-tsentry/51524-torgovo-razvlekatelnyy-tsentr-bravo/,torg_cntr,"Москва, улица Борисовские Пруды, 26с2",24000.0,"[55.6400772, 37.7579437]",37.7579437,55.6400772,50.0,Not_defined
102,ТорговыйцентрАТЦМосква,https://roomfi.ru/torgovye-tsentry/51015-torgovyy-tsentr-atts-moskva/,torg_cntr,"Москва, Каширское шоссе, 61к3А",130000.0,"[55.61739780000001, 37.7156393]",37.7156393,55.61739780000001,50.0,Not_defined
103,ТорговыйцентрНаСмольной,https://roomfi.ru/torgovye-tsentry/51076-torgovyy-tsentr-na-smolnoy/,torg_cntr,"Москва, Смольная улица, 24Б",3000.0,"[55.86071699999999, 37.4834339]",37.4834339,55.86071699999999,50.0,Not_defined
